,날짜,종가,시가,고가,저가,거래량,변동 %
207,2023-05-30,1959.14,1944.19,1963.63,1932.08,0,0.84
208,2023-05-29,1942.84,1944.09,1949.75,1940.3,0,-0.18
209,2023-05-26,1946.33,1940.69,1957.4,1936.84,0,0.31
210,2023-05-25,1940.34,1958.13,1964.95,1938.86,0,-0.85
211,2023-05-24,1957.01,1975.19,1985.3,1956.51,0,-0.9
212,2023-05-23,1974.73,1971.99,1977.8,1954.29,0,0.27
213,2023-05-22,1969.43,1977.8,1982.66,1968.4,0,-0.36
214,2023-05-19,1976.56,1957.4,1984.09,1954.05,0,0.94
215,2023-05-18,1958.05,1981.52,1986.12,1951.97,0,-1.19
216,2023-05-17,1981.72,1988.94,1993.13,1974.8,0,-0.35
217,2023-05-16,1988.6,2015.9,2018.94,1985.47,0,-1.48
218,2023-05-15,2018.41,2011.72,2022.2,2007.28,0,0.36
219,2023-05-12,2011.15,2015.19,2022.56,2001.05,0,-0.22
220,2023-05-11,2015.55,2030.56,2041.44,2011.19,0,-0.69
221,2023-05-10,2029.51,2034.19,2048.22,2021.57,0,-0.23
222,2023-05-09,2034.17,2022.24,2037.7,2019.5,0,0.63
223,2023-05-08,2021.39,2015.95,2029.63,2014.1,0,0.24
224,2023-05-05,2016.54,2051.73,2053.13,1999.3,0,-1.69
225,2023-05-04,2051.11,2036.86,2073.29,2030.34,0,0.0
226,2023-05-03,2051.11,2036.86,2080.72,2030.34,0,1.73
227,2023-05-02,2016.28,1982.81,2019.54,1978.38,0,1.73
228,2023-05-01,1982.05,1991.34,2006.05,1977.05,0,-0.38
229,2023-04-28,1989.65,1986.75,1995.13,1976.08,0,0.09
230,2023-04-27,1987.87,1987.58,2003.45,1973.8,0,-0.08
231,2023-04-26,1989.48,2000.63,2009.51,1983.43,0,-0.42
232,2023-04-25,1997.87,1991.45,2003.9,1976.14,0,0.45
233,2023-04-24,1988.88,1981.34,1990.97,1974.19,0,0.3
234,2023-04-21,1982.89,2004.29,2005.75,1971.65,0,-1.07
235,2023-04-20,2004.34,1993.58,2012.74,1990.49,0,0.56
236,2023-04-19,1993.26,2007.49,2008.33,1969.28,0,-0.58
237,2023-04-18,2004.93,1995.19,2011.98,1991.33,0,0.51
238,2023-04-17,1994.77,2001.85,2015.13,1981.34,0,-0.41
239,2023-04-14,2003.04,2040.4,2047.6,1992.41,0,-1.8
240,2023-04-13,2039.73,2014.0,2048.84,2012.45,0,1.24
241,2023-04-12,2014.67,2003.67,2028.4,2001.18,0,0.58
242,2023-04-11,2003.14,1990.36,2007.58,1988.72,0,0.68
243,2023-04-10,1989.65,2008.3,2011.17,1981.59,0,-0.91
244,2023-04-06,2008.02,2020.13,2021.63,2000.88,0,-0.61
245,2023-04-05,2020.35,2020.44,2032.2,2009.99,0,0.02
246,2023-04-04,2019.97,1984.59,2025.19,1977.01,0,1.81
247,2023-04-03,1984.11,1970.84,1990.64,1949.82,0,0.82
248,2023-03-31,1967.9,1978.62,1987.84,1966.89,0,-0.62
249,2023-03-30,1980.25,1962.58,1984.4,1955.44,0,0.83
250,2023-03-29,1964.04,1972.82,1974.64,1958.62,0,-0.49
251,2023-03-28,1973.69,1957.23,1975.45,1948.66,0,0.88
